Best Settings Category,Category,Use Object Detection,Refresh Index,Resolution,Traffic Video,K,A,T,M,Raw Size (Bytes),Compressed Size (Bytes)
Best-Otsu-Settings,Category-NA,True,20,480p,Traffic5,4,0.1,0.9,5,8120337,5068521
Best-Otsu-Settings,Category-NA,True,30,120p,Traffic3,2,0.1,0.9,4,771679,374079
Best-Otsu-Settings,Category-NA,True,30,120p,Traffic4,2,0.1,0.9,4,772620,260959
Best-Otsu-Settings,Category-NA,True,30,120p,Traffic5,2,0.1,0.9,4,670191,424374
Best-Otsu-Settings,Category-NA,True,30,120p,Traffic3,2,0.1,0.9,5,771679,374079
Best-Otsu-Settings,Category-NA,True,30,120p,Traffic4,2,0.1,0.9,5,772620,260959
Best-Otsu-Settings,Category-NA,True,30,120p,Traffic5,2,0.1,0.9,5,670191,424931
Best-Otsu-Settings,Category-NA,True,30,120p,Traffic1,3,0.1,0.9,4,1113249,679601
Best-Otsu-Settings,Category-NA,True,30,120p,Traffic2,3,0.1,0.9,4,2314079,1196176
Best-Otsu-Settings,Category-NA,True,30,120p,Traffic1,3,0.1,0.9,5,1113249,711962
Best-Otsu-Settings,Category-NA,True,30,120p,Traffic2,3,0.1,0.9,5,2314079,1222116
Best-Otsu-Settings,Category-NA,True,30,120p,Traffic1,4,0.1,0.9,3,1113249,817082
Best-Otsu-Settings,Category-NA,True,30,120p,Traffic2,4,0.1,0.9,3,2314079,1326396
Best-Otsu-Settings,Category-NA,True,30,120p,Traffic3,4,0.1,0.9,3,771679,374130
Best-Otsu-Settings,Category-NA,True,30,120p,Traffic4,4,0.1,0.9,3,772620,260959
Best-Otsu-Settings,Category-NA,True,30,120p,Traffic5,4,0.1,0.9,3,670191,424886
Best-Otsu-Settings,Category-NA,True,30,240p,Traffic3,3,0.1,0.9,4,3734983,1611283
Best-Otsu-Settings,Category-NA,True,30,240p,Traffic2,4,0.01,0.9,3,9326828,8807568
Best-Otsu-Settings,Category-NA,True,30,240p,Traffic1,4,0.1,0.9,3,4026900,3796030
Best-Otsu-Settings,Category-NA,True,30,240p,Traffic3,4,0.1,0.9,3,3734983,1681844
Best-Otsu-Settings,Category-NA,True,30,240p,Traffic4,4,0.1,0.9,3,3603704,1214213
Best-Otsu-Settings,Category-NA,True,30,240p,Traffic5,4,0.1,0.9,3,2681853,1622267
Best-Otsu-Settings,Category-NA,True,30,240p,Traffic1,4,0.1,0.9,4,4026900,3295140
Best-Otsu-Settings,Category-NA,True,30,240p,Traffic2,4,0.1,0.9,4,9326828,5702698
Best-Otsu-Settings,Category-NA,True,30,240p,Traffic4,4,0.1,0.9,4,3603704,1081262
Best-Otsu-Settings,Category-NA,True,30,240p,Traffic5,4,0.1,0.9,4,2681853,1552418
Best-Otsu-Settings,Category-NA,True,30,240p,Traffic1,4,0.1,0.9,5,4026900,3333839
Best-Otsu-Settings,Category-NA,True,30,240p,Traffic2,4,0.1,0.9,5,9326828,5835147
Best-Otsu-Settings,Category-NA,True,30,240p,Traffic3,4,0.1,0.9,5,3734983,1611318
Best-Otsu-Settings,Category-NA,True,30,240p,Traffic4,4,0.1,0.9,5,3603704,1091087
Best-Otsu-Settings,Category-NA,True,30,240p,Traffic5,4,0.1,0.9,5,2681853,1567488
Best-Otsu-Settings,Category-NA,True,30,360p,Traffic2,4,0.01,0.9,3,20680183,18764733
Best-Otsu-Settings,Category-NA,True,30,360p,Traffic1,4,0.1,0.9,3,7708502,7483260
Best-Otsu-Settings,Category-NA,True,30,360p,Traffic3,4,0.1,0.9,3,7806182,3662332
Best-Otsu-Settings,Category-NA,True,30,360p,Traffic4,4,0.1,0.9,3,7204172,2602424
Best-Otsu-Settings,Category-NA,True,30,360p,Traffic5,4,0.1,0.9,3,5196125,3275558
Best-Otsu-Settings,Category-NA,True,30,360p,Traffic1,4,0.1,0.9,4,7708502,6671945
Best-Otsu-Settings,Category-NA,True,30,360p,Traffic2,4,0.1,0.9,4,20680183,12938810
Best-Otsu-Settings,Category-NA,True,30,360p,Traffic3,4,0.1,0.9,4,7806182,3193064
Best-Otsu-Settings,Category-NA,True,30,360p,Traffic4,4,0.1,0.9,4,7204172,2219772
Best-Otsu-Settings,Category-NA,True,30,360p,Traffic5,4,0.1,0.9,4,5196125,3032322
Best-Otsu-Settings,Category-NA,True,30,360p,Traffic1,4,0.1,0.9,5,7708502,6664709
Best-Otsu-Settings,Category-NA,True,30,360p,Traffic2,4,0.1,0.9,5,20680183,13227500
Best-Otsu-Settings,Category-NA,True,30,360p,Traffic3,4,0.1,0.9,5,7806182,3235080
Best-Otsu-Settings,Category-NA,True,30,360p,Traffic4,4,0.1,0.9,5,7204172,2256346
Best-Otsu-Settings,Category-NA,True,30,360p,Traffic5,4,0.1,0.9,5,5196125,3076454
Best-Otsu-Settings,Category-NA,True,30,480p,Traffic1,4,0.1,0.9,3,12242792,11757344
Best-Otsu-Settings,Category-NA,True,30,480p,Traffic2,4,0.1,0.9,3,37820128,28423420
Best-Otsu-Settings,Category-NA,True,30,480p,Traffic3,4,0.1,0.9,3,12558393,6678353
Best-Otsu-Settings,Category-NA,True,30,480p,Traffic4,4,0.1,0.9,3,11127035,4343077
Best-Otsu-Settings,Category-NA,True,30,480p,Traffic5,4,0.1,0.9,3,8120337,5225306
Best-Otsu-Settings,Category-NA,True,30,480p,Traffic1,4,0.1,0.9,4,12242792,10655575
Best-Otsu-Settings,Category-NA,True,30,480p,Traffic2,4,0.1,0.9,4,37820128,23021395
Best-Otsu-Settings,Category-NA,True,30,480p,Traffic3,4,0.1,0.9,4,12558393,5159392
Best-Otsu-Settings,Category-NA,True,30,480p,Traffic4,4,0.1,0.9,4,11127035,3656555
Best-Otsu-Settings,Category-NA,True,30,480p,Traffic5,4,0.1,0.9,4,8120337,4779521
Best-Otsu-Settings,Category-NA,True,30,480p,Traffic1,4,0.1,0.9,5,12242792,10585798
Best-Otsu-Settings,Category-NA,True,30,480p,Traffic2,4,0.1,0.9,5,37820128,23446326
Best-Otsu-Settings,Category-NA,True,30,480p,Traffic3,4,0.1,0.9,5,12558393,5264474
Best-Otsu-Settings,Category-NA,True,30,480p,Traffic4,4,0.1,0.9,5,11127035,3721104
Best-Otsu-Settings,Category-NA,True,30,480p,Traffic5,4,0.1,0.9,5,8120337,4855448
TipTop-Summary-OpenCV,Category-1,False,0,120p,Traffic3,2,0.1,0.9,5,771679,347153
TipTop-Summary-OpenCV,Category-1,False,0,120p,Traffic4,3,0.1,0.7,5,772620,266754
TipTop-Summary-OpenCV,Category-1,False,0,120p,Traffic5,4,0.1,0.9,5,670191,421348
TipTop-Summary-OpenCV,Category-1,False,0,480p,Traffic1,3,0.01,0.9,5,12242792,11393430
TipTop-Summary-OpenCV,Category-1,False,0,480p,Traffic2,4,0.01,0.9,5,37820128,34550310
TipTop-Summary-OpenCV,Category-2,False,0,120p,Traffic5,4,0.1,0.9,5,670191,421348
TipTop-Summary-OpenCV,Category-2,False,0,240p,Traffic5,4,0.1,0.9,5,2681853,1599051
TipTop-Summary-OpenCV,Category-2,False,0,360p,Traffic5,4,0.1,0.9,5,5196125,3272933
TipTop-Summary-OpenCV,Category-1,False,10,120p,Traffic3,2,0.1,0.9,5,771679,464665
TipTop-Summary-OpenCV,Category-1,False,10,120p,Traffic4,3,0.1,0.7,5,772620,350177
TipTop-Summary-OpenCV,Category-1,False,10,120p,Traffic5,4,0.1,0.9,5,670191,490717
TipTop-Summary-OpenCV,Category-1,False,10,480p,Traffic1,3,0.01,0.9,5,12242792,11377466
TipTop-Summary-OpenCV,Category-1,False,10,480p,Traffic2,4,0.01,0.9,5,37820128,31807399
TipTop-Summary-OpenCV,Category-2,False,10,120p,Traffic5,4,0.1,0.9,5,670191,490717
TipTop-Summary-OpenCV,Category-2,False,10,240p,Traffic5,4,0.1,0.9,5,2681853,1892989
TipTop-Summary-OpenCV,Category-2,False,10,360p,Traffic5,4,0.1,0.9,5,5196125,3682549
TipTop-Summary-OpenCV,Category-1,False,20,120p,Traffic3,2,0.1,0.9,5,771679,409765
TipTop-Summary-OpenCV,Category-1,False,20,120p,Traffic4,3,0.1,0.7,5,772620,291996
TipTop-Summary-OpenCV,Category-1,False,20,120p,Traffic5,4,0.1,0.9,5,670191,449415
TipTop-Summary-OpenCV,Category-1,False,20,480p,Traffic1,3,0.01,0.9,5,12242792,11215406
TipTop-Summary-OpenCV,Category-1,False,20,480p,Traffic2,4,0.01,0.9,5,37820128,30942982
TipTop-Summary-OpenCV,Category-2,False,20,120p,Traffic5,4,0.1,0.9,5,670191,449415
TipTop-Summary-OpenCV,Category-2,False,20,240p,Traffic5,4,0.1,0.9,5,2681853,1738338
TipTop-Summary-OpenCV,Category-2,False,20,360p,Traffic5,4,0.1,0.9,5,5196125,3405038
TipTop-Summary-OpenCV,Category-1,False,30,120p,Traffic3,2,0.1,0.9,5,771679,374425
TipTop-Summary-OpenCV,Category-1,False,30,120p,Traffic4,3,0.1,0.7,5,772620,268442
TipTop-Summary-OpenCV,Category-1,False,30,120p,Traffic5,4,0.1,0.9,5,670191,430049
TipTop-Summary-OpenCV,Category-1,False,30,480p,Traffic1,3,0.01,0.9,5,12242792,11130803
TipTop-Summary-OpenCV,Category-1,False,30,480p,Traffic2,4,0.01,0.9,5,37820128,30624171
TipTop-Summary-OpenCV,Category-2,False,30,120p,Traffic5,4,0.1,0.9,5,670191,430049
TipTop-Summary-OpenCV,Category-2,False,30,240p,Traffic5,4,0.1,0.9,5,2681853,1669201
TipTop-Summary-OpenCV,Category-2,False,30,360p,Traffic5,4,0.1,0.9,5,5196125,3282013
TipTop-Summary-OpenCV,Category-1,True,0,120p,Traffic3,2,0.1,0.9,5,771679,341989
TipTop-Summary-OpenCV,Category-1,True,0,120p,Traffic4,3,0.1,0.7,5,772620,236140
TipTop-Summary-OpenCV,Category-1,True,0,120p,Traffic5,4,0.1,0.9,5,670191,364696
TipTop-Summary-OpenCV,Category-1,True,0,480p,Traffic1,3,0.01,0.9,5,12242792,11274141
TipTop-Summary-OpenCV,Category-1,True,0,480p,Traffic2,4,0.01,0.9,5,37820128,33793659
TipTop-Summary-OpenCV,Category-2,True,0,120p,Traffic5,4,0.1,0.9,5,670191,364696
TipTop-Summary-OpenCV,Category-2,True,0,240p,Traffic5,4,0.1,0.9,5,2681853,1366120
TipTop-Summary-OpenCV,Category-2,True,0,360p,Traffic5,4,0.1,0.9,5,5196125,2697063
TipTop-Summary-OpenCV,Category-2,True,0,480p,Traffic5,4,0.1,0.9,5,144997,105919
TipTop-Summary-OpenCV,Category-1,True,10,120p,Traffic3,2,0.1,0.9,5,771679,464369
TipTop-Summary-OpenCV,Category-1,True,10,120p,Traffic4,3,0.1,0.7,5,772620,344975
TipTop-Summary-OpenCV,Category-1,True,10,120p,Traffic5,4,0.1,0.9,5,670191,486873
TipTop-Summary-OpenCV,Category-1,True,10,480p,Traffic1,3,0.01,0.9,5,12242792,11301393
TipTop-Summary-OpenCV,Category-1,True,10,480p,Traffic2,4,0.01,0.9,5,37820128,31297099
TipTop-Summary-OpenCV,Category-2,True,10,120p,Traffic5,4,0.1,0.9,5,670191,486873
TipTop-Summary-OpenCV,Category-2,True,10,240p,Traffic5,4,0.1,0.9,5,2681853,1809580
TipTop-Summary-OpenCV,Category-2,True,10,360p,Traffic5,4,0.1,0.9,5,5196125,3511795
TipTop-Summary-OpenCV,Category-1,True,20,120p,Traffic3,2,0.1,0.9,5,771679,409326
TipTop-Summary-OpenCV,Category-1,True,20,120p,Traffic4,3,0.1,0.7,5,772620,285406
TipTop-Summary-OpenCV,Category-1,True,20,120p,Traffic5,4,0.1,0.9,5,670191,444737
TipTop-Summary-OpenCV,Category-1,True,20,480p,Traffic1,3,0.01,0.9,5,12242792,11124453
TipTop-Summary-OpenCV,Category-1,True,20,480p,Traffic2,4,0.01,0.9,5,37820128,30375123
TipTop-Summary-OpenCV,Category-2,True,20,120p,Traffic5,4,0.1,0.9,5,670191,444737
TipTop-Summary-OpenCV,Category-2,True,20,240p,Traffic5,4,0.1,0.9,5,2681853,1642874
TipTop-Summary-OpenCV,Category-2,True,20,360p,Traffic5,4,0.1,0.9,5,5196125,3213165
TipTop-Summary-OpenCV,Category-1,True,30,120p,Traffic3,2,0.1,0.9,5,771679,374079
TipTop-Summary-OpenCV,Category-1,True,30,120p,Traffic4,3,0.1,0.7,5,772620,260959
TipTop-Summary-OpenCV,Category-1,True,30,120p,Traffic5,4,0.1,0.9,5,670191,424736
TipTop-Summary-OpenCV,Category-1,True,30,480p,Traffic1,3,0.01,0.9,5,12242792,11032621
TipTop-Summary-OpenCV,Category-1,True,30,480p,Traffic2,4,0.01,0.9,5,37820128,30022859
TipTop-Summary-OpenCV,Category-2,True,30,120p,Traffic5,4,0.1,0.9,5,670191,424736
TipTop-Summary-OpenCV,Category-2,True,30,240p,Traffic5,4,0.1,0.9,5,2681853,1567488
TipTop-Summary-OpenCV,Category-2,True,30,360p,Traffic5,4,0.1,0.9,5,5196125,3076454
TipTop-Summary-Otsu,Category-1,False,0,120p,Traffic3,2,0.1,0.9,5,771679,347153
TipTop-Summary-Otsu,Category-1,False,0,120p,Traffic4,2,0.1,0.9,5,772620,242181
TipTop-Summary-Otsu,Category-1,False,0,120p,Traffic5,2,0.1,0.9,5,670191,443897
TipTop-Summary-Otsu,Category-1,False,0,120p,Traffic1,3,0.1,0.9,5,1113249,906023
TipTop-Summary-Otsu,Category-1,False,0,120p,Traffic2,3,0.1,0.9,5,2314079,1545071
TipTop-Summary-Otsu,Category-2,False,0,120p,Traffic3,2,0.1,0.9,5,771679,347153
TipTop-Summary-Otsu,Category-2,False,0,240p,Traffic1,4,0.1,0.9,5,4026900,4024891
TipTop-Summary-Otsu,Category-2,False,0,360p,Traffic1,4,0.1,0.9,5,7708502,8114429
TipTop-Summary-Otsu,Category-2,False,0,480p,Traffic1,4,0.1,0.9,5,12242792,12902734
TipTop-Summary-Otsu,Category-3,False,0,120p,Traffic3,2,0.1,0.9,4,771679,346009
TipTop-Summary-Otsu,Category-3,False,0,120p,Traffic3,2,0.1,0.9,5,771679,347153
TipTop-Summary-Otsu,Category-3,False,0,480p,Traffic5,4,0.1,0.9,3,8120337,7324417
TipTop-Summary-Otsu,Category-4,False,0,120p,Traffic3,2,0.1,0.9,5,771679,347153
TipTop-Summary-Otsu,Category-1,False,10,120p,Traffic3,2,0.1,0.9,5,771679,464665
TipTop-Summary-Otsu,Category-1,False,10,120p,Traffic4,2,0.1,0.9,5,772620,345540
TipTop-Summary-Otsu,Category-1,False,10,120p,Traffic5,2,0.1,0.9,5,670191,497174
TipTop-Summary-Otsu,Category-1,False,10,120p,Traffic1,3,0.1,0.9,5,1113249,907877
TipTop-Summary-Otsu,Category-1,False,10,120p,Traffic2,3,0.1,0.9,5,2314079,1530454
TipTop-Summary-Otsu,Category-2,False,10,120p,Traffic3,2,0.1,0.9,5,771679,464665
TipTop-Summary-Otsu,Category-2,False,10,240p,Traffic1,4,0.1,0.9,5,4026900,3706496
TipTop-Summary-Otsu,Category-2,False,10,360p,Traffic1,4,0.1,0.9,5,7708502,7220208
TipTop-Summary-Otsu,Category-2,False,10,480p,Traffic1,4,0.1,0.9,5,12242792,11383594
TipTop-Summary-Otsu,Category-3,False,10,120p,Traffic3,2,0.1,0.9,4,771679,464606
TipTop-Summary-Otsu,Category-3,False,10,120p,Traffic3,2,0.1,0.9,5,771679,464665
TipTop-Summary-Otsu,Category-3,False,10,480p,Traffic5,4,0.1,0.9,3,8120337,6485953
TipTop-Summary-Otsu,Category-4,False,10,120p,Traffic3,2,0.1,0.9,5,771679,464665
TipTop-Summary-Otsu,Category-1,False,20,120p,Traffic3,2,0.1,0.9,5,771679,409765
TipTop-Summary-Otsu,Category-1,False,20,120p,Traffic4,2,0.1,0.9,5,772620,286523
TipTop-Summary-Otsu,Category-1,False,20,120p,Traffic5,2,0.1,0.9,5,670191,457309
TipTop-Summary-Otsu,Category-1,False,20,120p,Traffic1,3,0.1,0.9,5,1113249,863665
TipTop-Summary-Otsu,Category-1,False,20,120p,Traffic2,3,0.1,0.9,5,2314079,1407783
TipTop-Summary-Otsu,Category-2,False,20,120p,Traffic3,2,0.1,0.9,5,771679,409765
TipTop-Summary-Otsu,Category-2,False,20,240p,Traffic1,4,0.1,0.9,5,4026900,3600315
TipTop-Summary-Otsu,Category-2,False,20,360p,Traffic1,4,0.1,0.9,5,7708502,7047158
TipTop-Summary-Otsu,Category-2,False,20,480p,Traffic1,4,0.1,0.9,5,12242792,11127986
TipTop-Summary-Otsu,Category-3,False,20,120p,Traffic3,2,0.1,0.9,4,771679,409736
TipTop-Summary-Otsu,Category-3,False,20,120p,Traffic3,2,0.1,0.9,5,771679,409765
TipTop-Summary-Otsu,Category-3,False,20,480p,Traffic5,4,0.1,0.9,3,8120337,6193838
TipTop-Summary-Otsu,Category-4,False,20,120p,Traffic3,2,0.1,0.9,5,771679,409765
TipTop-Summary-Otsu,Category-1,False,30,120p,Traffic3,2,0.1,0.9,5,771679,374425
TipTop-Summary-Otsu,Category-1,False,30,120p,Traffic4,2,0.1,0.9,5,772620,262319
TipTop-Summary-Otsu,Category-1,False,30,120p,Traffic5,2,0.1,0.9,5,670191,438075
TipTop-Summary-Otsu,Category-1,False,30,120p,Traffic1,3,0.1,0.9,5,1113249,842085
TipTop-Summary-Otsu,Category-1,False,30,120p,Traffic2,3,0.1,0.9,5,2314079,1355198
TipTop-Summary-Otsu,Category-2,False,30,120p,Traffic3,2,0.1,0.9,5,771679,374425
TipTop-Summary-Otsu,Category-2,False,30,240p,Traffic1,4,0.1,0.9,5,4026900,3543537
TipTop-Summary-Otsu,Category-2,False,30,360p,Traffic1,4,0.1,0.9,5,7708502,6976966
TipTop-Summary-Otsu,Category-2,False,30,480p,Traffic1,4,0.1,0.9,5,12242792,11021374
TipTop-Summary-Otsu,Category-3,False,30,120p,Traffic3,2,0.1,0.9,4,771679,374346
TipTop-Summary-Otsu,Category-3,False,30,120p,Traffic3,2,0.1,0.9,5,771679,374425
TipTop-Summary-Otsu,Category-3,False,30,480p,Traffic5,4,0.1,0.9,3,8120337,6056967
TipTop-Summary-Otsu,Category-4,False,30,120p,Traffic3,2,0.1,0.9,5,771679,374425
TipTop-Summary-Otsu,Category-1,True,0,120p,Traffic3,2,0.1,0.9,5,771679,341989
TipTop-Summary-Otsu,Category-1,True,0,120p,Traffic4,2,0.1,0.9,5,772620,236140
TipTop-Summary-Otsu,Category-1,True,0,120p,Traffic5,2,0.1,0.9,5,670191,387163
TipTop-Summary-Otsu,Category-1,True,0,120p,Traffic1,3,0.1,0.9,5,1113249,786420
TipTop-Summary-Otsu,Category-1,True,0,120p,Traffic2,3,0.1,0.9,5,2314079,1323892
TipTop-Summary-Otsu,Category-2,True,0,120p,Traffic3,2,0.1,0.9,5,771679,341989
TipTop-Summary-Otsu,Category-2,True,0,240p,Traffic1,4,0.1,0.9,5,4026900,3756618
TipTop-Summary-Otsu,Category-2,True,0,360p,Traffic1,4,0.1,0.9,5,7708502,7630899
TipTop-Summary-Otsu,Category-2,True,0,480p,Traffic1,4,0.1,0.9,5,12242792,12230618
TipTop-Summary-Otsu,Category-3,True,0,120p,Traffic3,2,0.1,0.9,4,771679,341989
TipTop-Summary-Otsu,Category-3,True,0,120p,Traffic3,2,0.1,0.9,5,771679,341989
TipTop-Summary-Otsu,Category-3,True,0,480p,Traffic5,4,0.1,0.9,3,8120337,5542184
TipTop-Summary-Otsu,Category-4,True,0,120p,Traffic3,2,0.1,0.9,5,771679,341989
TipTop-Summary-Otsu,Category-1,True,10,120p,Traffic3,2,0.1,0.9,5,771679,464369
TipTop-Summary-Otsu,Category-1,True,10,120p,Traffic4,2,0.1,0.9,5,772620,344975
TipTop-Summary-Otsu,Category-1,True,10,120p,Traffic5,2,0.1,0.9,5,670191,486945
TipTop-Summary-Otsu,Category-1,True,10,120p,Traffic1,3,0.1,0.9,5,1113249,796516
TipTop-Summary-Otsu,Category-1,True,10,120p,Traffic2,3,0.1,0.9,5,2314079,1421627
TipTop-Summary-Otsu,Category-2,True,10,120p,Traffic3,2,0.1,0.9,5,771679,464369
TipTop-Summary-Otsu,Category-2,True,10,240p,Traffic1,4,0.1,0.9,5,4026900,3528029
TipTop-Summary-Otsu,Category-2,True,10,360p,Traffic1,4,0.1,0.9,5,7708502,6954665
TipTop-Summary-Otsu,Category-2,True,10,480p,Traffic1,4,0.1,0.9,5,12242792,11011228
TipTop-Summary-Otsu,Category-3,True,10,120p,Traffic3,2,0.1,0.9,4,771679,464369
TipTop-Summary-Otsu,Category-3,True,10,120p,Traffic3,2,0.1,0.9,5,771679,464369
TipTop-Summary-Otsu,Category-3,True,10,480p,Traffic5,4,0.1,0.9,3,8120337,5808193
TipTop-Summary-Otsu,Category-4,True,10,120p,Traffic3,2,0.1,0.9,5,771679,464369
TipTop-Summary-Otsu,Category-1,True,20,120p,Traffic3,2,0.1,0.9,5,771679,409326
TipTop-Summary-Otsu,Category-1,True,20,120p,Traffic4,2,0.1,0.9,5,772620,285406
TipTop-Summary-Otsu,Category-1,True,20,120p,Traffic5,2,0.1,0.9,5,670191,444986
TipTop-Summary-Otsu,Category-1,True,20,120p,Traffic1,3,0.1,0.9,5,1113249,738142
TipTop-Summary-Otsu,Category-1,True,20,120p,Traffic2,3,0.1,0.9,5,2314079,1282259
TipTop-Summary-Otsu,Category-2,True,20,120p,Traffic3,2,0.1,0.9,5,771679,409326
TipTop-Summary-Otsu,Category-2,True,20,240p,Traffic1,4,0.1,0.9,5,4026900,3400767
TipTop-Summary-Otsu,Category-2,True,20,360p,Traffic1,4,0.1,0.9,5,7708502,6747622
TipTop-Summary-Otsu,Category-2,True,20,480p,Traffic1,4,0.1,0.9,5,12242792,10711610
TipTop-Summary-Otsu,Category-3,True,20,120p,Traffic3,2,0.1,0.9,4,771679,409326
TipTop-Summary-Otsu,Category-3,True,20,120p,Traffic3,2,0.1,0.9,5,771679,409326
TipTop-Summary-Otsu,Category-3,True,20,480p,Traffic5,4,0.1,0.9,3,8120337,5410739
TipTop-Summary-Otsu,Category-4,True,20,120p,Traffic3,2,0.1,0.9,5,771679,409326
TipTop-Summary-Otsu,Category-1,True,30,120p,Traffic3,2,0.1,0.9,5,771679,374079
TipTop-Summary-Otsu,Category-1,True,30,120p,Traffic4,2,0.1,0.9,5,772620,260959
TipTop-Summary-Otsu,Category-1,True,30,120p,Traffic5,2,0.1,0.9,5,670191,424931
TipTop-Summary-Otsu,Category-1,True,30,120p,Traffic1,3,0.1,0.9,5,1113249,711962
TipTop-Summary-Otsu,Category-1,True,30,120p,Traffic2,3,0.1,0.9,5,2314079,1222116
TipTop-Summary-Otsu,Category-2,True,30,120p,Traffic3,2,0.1,0.9,5,771679,374079
TipTop-Summary-Otsu,Category-2,True,30,240p,Traffic1,4,0.1,0.9,5,4026900,3333839
TipTop-Summary-Otsu,Category-2,True,30,360p,Traffic1,4,0.1,0.9,5,7708502,6664709
TipTop-Summary-Otsu,Category-2,True,30,480p,Traffic1,4,0.1,0.9,5,12242792,10585798
TipTop-Summary-Otsu,Category-3,True,30,120p,Traffic3,2,0.1,0.9,4,771679,374079
TipTop-Summary-Otsu,Category-3,True,30,120p,Traffic3,2,0.1,0.9,5,771679,374079
TipTop-Summary-Otsu,Category-3,True,30,480p,Traffic5,4,0.1,0.9,3,8120337,5225306
TipTop-Summary-Otsu,Category-4,True,30,120p,Traffic3,2,0.1,0.9,5,771679,374079
